Designator,Mid X,Mid Y,Rotation,Layer
_4,92.9,-43.8,0.0,top
_3,92.9,-166.2,0.0,top
_2,57.1,-166.2,0.0,top
,54.4925,-118.7175,180.0,top
J1,60.0,-135.0,0.0,top
J2,60.0,-153.0,0.0,top
J3,71.0,-153.0,0.0,top
J4,94.0,-153.0,0.0,top
