Designator,Mid X,Mid Y,Rotation,Layer
_4,57.2,-166.25,0.0,top
_3,103.3,-166.25,0.0,top
_2,103.3,-43.75,0.0,top
,99.0,-124.0,0.0,top
J1,56.0,-138.08,0.0,top
J2,67.0,-138.08,0.0,top
J3,56.0,-153.0,0.0,top
J4,67.0,-153.0,0.0,top
J5,93.0,-138.08,0.0,top
J6,93.0,-153.0,0.0,top
J7,104.0,-138.08,0.0,top
J8,104.0,-153.0,0.0,top
