Designator,Mid X,Mid Y,Rotation,Layer
J1,58.35,-55.91,270.0,top
J2,52.0,-55.8,0.0,bottom
J3,64.7,-55.8,0.0,bottom
J4,58.35,-55.91,180.0,bottom
