Designator,Mid X,Mid Y,Rotation,Layer
_5,106.578724,-80.5,43.0,top
_4,57.25,-43.8,0.0,top
_3,54.578724,-80.5,43.0,top
_2,102.75,-43.8,180.0,bottom
,102.75,-166.2,180.0,bottom
J1,68.0,-138.06,0.0,top
J2,57.5,-138.0,0.0,top
J3,57.5,-151.5,0.0,top
J4,68.0,-151.5,0.0,top
J5,102.5,-136.5,0.0,top
J6,92.0,-151.5,0.0,top
J7,102.5,-151.5,0.0,top
