Designator,Mid X,Mid Y,Rotation,Layer
_12,63.25,-97.5,0.0,top
_11,110.0,-85.0,0.0,top
_10,63.25,-72.5,0.0,top
_9,97.5,-63.25,0.0,top
_8,72.5,-106.75,0.0,top
_7,106.75,-72.5,0.0,top
_6,72.5,-63.25,0.0,top
_5,85.0,-60.0,0.0,top
_4,60.0,-85.0,0.0,top
_3,85.0,-110.0,0.0,top
_2,97.5,-106.75,0.0,top
,106.75,-97.5,0.0,top
