Designator,Mid X,Mid Y,Rotation,Layer
J1,67.24,-57.075,0.0,bottom
J2,52.0,-57.075,0.0,bottom
J3,59.62,-57.08,270.0,top
J4,59.62,-57.08,270.0,bottom
