Designator,Mid X,Mid Y,Rotation,Layer
,57.0,-166.2,0.0,top
J1,57.5,-115.0,0.0,top
J2,58.0,-138.0,0.0,top
J3,72.0,-138.0,0.0,top
J4,58.0,-154.0,0.0,top
J5,72.0,-154.0,0.0,top
